Stream index,Source Port,stream_size
1445,3836,14757
1445,57363,736
1452,3836,5810
1452,57377,791
1456,3836,2051
1456,57387,772
1457,3836,1770
1457,57390,808
1458,3836,1594
1458,57391,729
1459,3836,1972
1459,57392,831
1462,3836,1748
1462,57395,883
1463,3836,3759
1463,57396,678
1465,3836,1981
1465,57400,724
1467,3836,1722
1467,57403,808
1468,3836,1515
1468,57405,737
1470,3836,1970
1470,57408,741
1472,3836,1728
1472,57411,801
1473,3836,2333
1473,57412,848
1476,3836,1779
1476,57415,773
1478,3836,1651
1478,57420,777
1482,3836,1261
1482,57421,838
1483,3836,1702
1483,57422,804
1486,3836,1299
1486,57425,793
1488,3836,1573
1488,57427,658
1489,3836,1726
1489,57428,641
1491,3836,2097
1491,57430,791
1493,3836,1304
1493,57432,679
1494,3836,1825
1494,57435,855
1497,3836,1815
1497,57442,776
1498,3836,1310
1498,57444,689
1500,3836,1311
1500,57446,674
1502,3836,3446
1502,57448,834
1504,3836,3997
1504,57452,875
1507,3836,1263
1507,57456,760
1508,3836,1539
1508,57457,657
1509,3836,2051
1509,57459,827
1511,3836,1913
1511,57462,800
1512,3836,3484
1512,57463,1152
1515,3836,5387
1515,57467,690
1521,3836,6786
1521,57473,778
1527,3836,1554
1527,57500,867
1529,3836,1891
1529,57505,712
1530,3836,3000
1530,57506,1033
1533,3836,2437
1533,57512,970
1535,3836,1686
1535,57515,753
1536,3836,1820
1536,57516,681
1538,3836,1784
1538,57518,770
1539,3836,1708
1539,57519,822
1542,3836,2867
1542,57523,897
1544,3836,1807
1544,57528,679
1547,3836,4526
1547,57531,749
1549,3836,1594
1549,57533,663
1550,3836,3086
1550,57534,644
1552,3836,1887
1552,57538,700
1553,3836,1371
1553,57539,641
1554,3836,11268
1554,57540,750
1557,3836,2052
1557,57552,859
1559,3836,6248
1559,57554,646
1562,3836,1909
1562,57561,1000
1564,3836,2158
1564,57564,941
1565,3836,1832
1565,57570,1078
1568,3836,1838
1568,57581,804
1569,3836,1998
1569,57582,735
1572,3836,2117
1572,57590,953
1574,3836,3111
1574,57592,860
1578,3836,14552
1578,57596,644
1588,3836,2511
1588,57607,800
1590,3836,2086
1590,57611,724
1592,3836,2231
1592,57615,931
1594,3836,9128
1594,57617,896
1599,3836,5603
1599,57629,690
1604,3836,1779
1604,57634,752
1606,3836,58212
1606,57637,1095
1633,3836,1562
1633,57700,661
1635,3836,1328
1635,57705,642
1636,3836,1990
1636,57711,854
1640,3836,1375
1640,57718,810
1641,3836,1623
1641,57719,676
1642,3836,1593
1642,57720,888
1645,3836,2334
1645,57723,830
1647,3836,7902
1647,57725,735
1656,3836,1630
1656,57742,691
1657,3836,2168
1657,57746,661
1660,3836,1701
1660,57747,686
1661,3836,2234
1661,57748,806
1664,3836,2192
1664,57751,802
1665,3836,1789
1665,57754,670
1667,3836,1657
1667,57756,784
1669,3836,2532
1669,57759,1035
1672,3836,1659
1672,57762,818
1673,3836,2069
1673,57764,843
1676,3836,2193
1676,57767,907
1677,3836,11493
1677,57768,781
1685,3836,1925
1685,57778,726
1687,3836,1431
1687,57780,686
1688,3836,7171
1688,57783,687
1693,3836,1518
1693,57794,731
1695,3836,1947
1695,57797,928
1697,3836,1580
1697,57799,696
1699,3836,2007
1699,57802,714
1700,3836,13353
1700,57803,958
1711,3836,2722
1711,57819,735
1714,3836,2227
1714,57826,784
1716,3836,2006
1716,57833,677
1718,3836,1825
1718,57837,652
1720,3836,6303
1720,57839,1041
1725,3836,4635
1725,57847,779
1728,3836,4401
1728,57850,892
1732,3836,6118
1732,57857,926
1737,3836,1742
1737,57864,724
1738,3836,2536
1738,57866,899
1741,3836,1606
1741,57870,698
1742,3836,2574
1742,57872,844
1745,3836,1815
1745,57875,1070
1747,3836,2908
1747,57877,1014
1752,3836,7126
1752,57883,949
1759,3836,9630
1759,57890,787
1765,3836,1249
1765,57897,620
1767,3836,2458
1767,57899,776
1770,3836,1895
1770,57902,763
1771,3836,1919
1771,57903,776
1774,3836,1697
1774,57906,842
1775,3836,2302
1775,57910,745
1777,3836,2068
1777,57912,888
1779,3836,2020
1779,57915,802
1782,3836,8404
1782,57917,1035
1791,3836,1793
1791,57944,888
1794,3836,2495
1794,57953,821
1795,3836,1578
1795,57957,993
1797,3836,4453
1797,57960,1088
1800,3836,1908
1800,57964,862
1801,3836,2915
1801,57965,801
1803,3836,1731
1803,57972,703
1806,3836,1727
1806,57975,595
1808,3836,2077
1808,57979,986
1810,3836,5919
1810,57985,774
1812,3836,6820
1812,57987,680
1814,3836,1948
1814,57995,640
1816,3836,4942
1816,57999,815
1818,3836,1969
1818,58001,1079
1819,3836,5103
1819,58002,663
1822,3836,2695
1822,58005,828
1823,3836,2054
1823,58008,852
1825,3836,1956
1825,58010,856
1827,3836,5325
1827,58013,743
1832,3836,1629
1832,58025,769
1833,3836,2233
1833,58026,882
1839,3836,1943
1839,58036,804
1840,3836,13874
1840,58037,704
1852,3836,2692
1852,58055,886
1855,3836,1749
1855,58058,955
1856,3836,1582
1856,58059,695
1859,3836,1933
1859,58062,721
1860,3836,1952
1860,58064,853
1862,3836,1725
1862,58068,770
1864,3836,1670
1864,58076,784
1866,3836,8615
1866,58079,877
1872,3836,1926
1872,58094,820
1874,3836,5890
1874,58096,794
1879,3836,1792
1879,58111,799
1881,3836,2212
1881,58113,1004
1883,3836,1688
1883,58118,596
1885,3836,2088
1885,58120,786
1886,3836,1352
1886,58122,737
1887,3836,1754
1887,58123,780
1889,3836,1853
1889,58126,766
1890,3836,2177
1890,58127,789
1893,3836,1886
1893,58130,770
1895,3836,1743
1895,58135,854
1897,3836,2150
1897,58139,825
1899,3836,5677
1899,58142,894
1901,3836,1834
1901,58145,679
1903,3836,1301
1903,58147,660
1904,3836,2776
1904,58149,837
1905,3836,2190
1905,58150,768
1907,3836,1603
1907,58152,697
1908,3836,1731
1908,58153,660
1909,3836,6809
1909,58155,729
1912,3836,2197
1912,58161,1260
1914,3836,32252
1914,58162,731
1936,3836,1972
1936,58217,816
1938,3836,1798
1938,58220,859
1940,3836,1386
1940,58225,758
1942,3836,1479
1942,58226,702
1943,3836,1998
1943,58227,683
1946,3836,2118
1946,58230,795
1947,3836,3135
1947,58231,920
1950,3836,1664
1950,58236,843
1952,3836,2145
1952,58238,1003
1954,3836,1755
1954,58240,920
1957,3836,1966
1957,58244,728
1959,3836,1858
1959,58248,894
1960,3836,1996
1960,58250,775
1962,3836,1808
1962,58252,676
1964,3836,2737
1964,58255,776
1967,3836,2371
1967,58263,824
1969,3836,1821
1969,58268,909
1971,3836,6491
1971,58272,772
1975,3836,4514
1975,58278,720
1978,3836,1688
1978,58282,997
1980,3836,1575
1980,58284,749
1982,3836,1840
1982,58286,732
1984,3836,2023
1984,58289,765
1985,3836,1925
1985,58290,848
1987,3836,1796
1987,58292,773
1989,3836,1493
1989,58294,744
1990,3836,1299
1990,58297,711
1991,3836,6566
1991,58298,746
1994,3836,1786
1994,58303,786
1995,3836,2003
1995,58304,810
1996,3836,3110
1996,58305,984
1998,3836,1787
1998,58307,639
1999,3836,1910
1999,58309,685
2000,3836,2279
2000,58310,1089
2003,3836,7737
2003,58313,807
2006,3836,1569
2006,58322,1280
2008,3836,1809
2008,58325,661
2010,3836,1451
2010,58330,606
2011,3836,1542
2011,58331,788
2013,3836,2647
2013,58334,758
2016,3836,2171
2016,58339,894
2021,3836,5095
2021,58341,837
2025,3836,2028
2025,58345,830
2027,3836,2212
2027,58347,753
2030,3836,1535
2030,58350,783
2032,3836,3396
2032,58352,701
2035,3836,2143
2035,58356,872
2036,3836,2054
2036,58357,679
2039,3836,2424
2039,58361,777
2042,3836,2984
2042,58364,777
2044,3836,2122
2044,58368,1037
2046,3836,2373
2046,58370,858
2048,3836,2023
2048,58379,793
2050,3836,1138
2050,58381,675
2052,3836,2380
2052,58383,1101
2054,3836,5022
2054,58385,1008
2059,3836,1754
2059,58390,831
2061,3836,1577
2061,58394,663
2063,3836,1858
2063,58396,926
2065,3836,2592
2065,58403,1014
2067,3836,3263
2067,58418,975
2070,3836,2155
2070,58426,826
2072,3836,1539
2072,58428,644
2074,3836,2165
2074,58430,667
2076,3836,2389
2076,58433,865
2077,3836,2986
2077,58434,762
2079,3836,1221
2079,58438,620
2080,3836,2794
2080,58439,738
2084,3836,2399
2084,58444,868
2086,3836,1677
2086,58447,741
2087,3836,1760
2087,58448,715
2090,3836,1761
2090,58451,724
2091,3836,1723
2091,58452,777
2092,3836,1782
2092,58459,857
2094,3836,2264
2094,58462,778
2095,3836,6073
2095,58463,670
2097,3836,6797
2097,58466,849
2099,3836,1458
2099,58470,753
2101,3836,1624
2101,58472,735
2103,3836,12284
2103,58479,1170
2109,3836,2017
2109,58496,1022
2112,3836,1746
2112,58499,758
2116,3836,4769
2116,58503,814
2121,3836,6737
2121,58509,735
2126,3836,5036
2126,58514,872
2129,3836,2059
2129,58519,961
2132,3836,4616
2132,58525,731
2136,3836,2244
2136,58536,812
2138,3836,1493
2138,58539,695
2139,3836,2353
2139,58541,787
2142,3836,2178
2142,58544,782
2145,3836,2103
2145,58547,731
2146,3836,2589
2146,58548,883
2150,3836,4324
2150,58554,807
2154,3836,1653
2154,58558,677
2156,3836,2034
2156,58560,908
2158,3836,1975
2158,58568,692
2160,3836,2005
2160,58571,780
2162,3836,2286
2162,58574,858
2164,3836,1717
2164,58576,758
2165,3836,32419
2165,58578,746
2177,3836,1776
2177,58610,882
2179,3836,1833
2179,58612,914
2180,3836,2017
2180,58613,856
2181,3836,2934
2181,58614,1039
2184,3836,2269
2184,58617,799
2185,3836,1530
2185,58618,702
2186,3836,11699
2186,58622,712
2192,3836,2369
2192,58641,809
2195,3836,6266
2195,58644,1083
2203,3836,1571
2203,58654,692
2204,3836,2235
2204,58655,805
2206,3836,36067
2206,58664,1124
2233,3836,1754
2233,58739,774
2235,3836,7565
2235,58746,817
2239,3836,2401
2239,58753,995
2242,3836,9726
2242,58756,611
2247,3836,1424
2247,58768,703
2249,3836,2000
2249,58769,804
2250,3836,1903
2250,58770,686
2253,3836,1695
2253,58773,772
2254,3836,2221
2254,58774,870
2255,3836,1453
2255,58779,893
2257,3836,1800
2257,58781,619
2258,3836,1552
2258,58782,770
2259,3836,1571
2259,58783,707
2260,3836,2330
2260,58784,701
2262,3836,2364
2262,58786,852
2263,3836,2228
2263,58787,1122
2265,3836,3812
2265,58789,770
2266,3836,2123
2266,58790,945
2269,3836,1774
2269,58793,728
2270,3836,2054
2270,58794,698
2271,3836,1869
2271,58795,835
2273,3836,1308
2273,58799,612
2274,3836,2362
2274,58800,1018
2276,3836,1783
2276,58804,871
2278,3836,2765
2278,58809,846
2280,3836,2627
2280,58812,1170
2284,3836,1467
2284,58816,725
2288,3836,2078
2288,58820,740
2290,3836,2401
2290,58822,1079
2294,3836,1722
2294,58826,879
2295,3836,2364
2295,58827,744
2297,3836,15876
2297,58829,800
2307,3836,2087
2307,58844,807
2308,3836,1510
2308,58845,774
2311,3836,3049
2311,58848,978
2312,3836,2026
2312,58849,937
2314,3836,3131
2314,58851,743
2318,3836,1618
2318,58856,783
2319,3836,2984
2319,58857,859
2324,3836,1319
2324,58862,717
2325,3836,6244
2325,58863,810
2330,3836,2416
2330,58885,856
2333,3836,2209
2333,58893,802
2334,3836,13906
2334,58898,1107
2342,3836,1757
2342,58912,648
2343,3836,1676
2343,58915,692
2345,3836,2482
2345,58916,849
2347,3836,6894
2347,58918,876
2350,3836,2094
2350,58924,829
2351,3836,7821
2351,58926,878
2354,3836,1852
2354,58931,702
2355,3836,6159
2355,58932,883
2358,3836,6160
2358,58937,870
2361,3836,5946
