Stream index,Source Port,stream_size
1170,58418,857
1171,3836,1426
1171,58420,778
1172,3836,947
1172,58422,670
1174,3836,980
1174,58426,849
1175,3836,1022
1175,58432,753
1176,3836,1114
1176,58434,735
1177,3836,1956
1177,58436,1170
1185,3836,1038
1185,58453,1022
1192,3836,793
1192,58469,758
1193,3836,2040
1193,58471,814
1201,3836,1022
1201,58490,735
1206,3836,1128
1206,58527,872
1213,3836,1287
1213,58552,961
1225,3836,1217
1225,58626,731
1228,3836,1215
1228,58668,812
1253,3836,1040
1253,58705,695
1273,3836,1405
1273,58758,787
1280,3836,1033
1280,58778,782
1287,3836,835
1287,58797,731
1302,3836,1407
1302,58814,883
1379,3836,958
1379,58914,807
1381,3836,923
1381,58917,677
1383,3836,1130
1383,58921,908
1391,3836,921
1391,58938,692
1424,3836,1310
1424,58973,780
1447,3836,1887
1447,58997,858
1475,3836,935
1475,59035,758
1479,3836,1114
1479,59040,746
1485,3836,940
1485,59048,882
1501,3836,998
1501,59065,914
1513,3836,1050
1513,59084,856
1517,3836,1979
1517,59094,1039
1519,3836,1434
1519,59139,799
1529,3836,880
1529,59160,702
1540,3836,1427
1540,59182,712
1544,3836,1772
1544,59188,809
1557,3836,902
1557,59216,1083
1568,3836,1005
1568,59237,692
1573,3836,806
1573,59244,805
1578,3836,1844
1578,59250,1124
1588,3836,901
1588,59284,774
1590,3836,1065
1590,59298,817
1592,3836,1259
1592,59304,995
1594,3836,925
1594,59309,611
1603,3836,1168
1603,59327,703
1605,3836,1375
1605,59331,804
1608,3836,1115
1608,59335,686
1610,3836,706
1610,59339,772
1612,3836,1194
1612,59343,870
1615,3836,1275
1615,59348,893
1618,3836,1080
1618,59352,619
1620,3836,1031
1620,59357,770
1622,3836,1123
1622,59360,707
1624,3836,812
1624,59363,701
1627,3836,1070
1627,59367,852
1629,3836,1222
1629,59371,1122
1632,3836,1307
1632,59376,770
1634,3836,1504
1634,59398,945
1636,3836,840
1636,59403,728
1639,3836,1042
1639,59408,698
1642,3836,1268
1642,59412,835
1644,3836,932
1644,59416,612
1652,3836,1250
1652,59435,1018
1655,3836,1413
1655,59439,871
1658,3836,1362
1658,59444,846
1660,3836,1882
1660,59449,1170
1663,3836,1095
1663,59456,725
1665,3836,1027
1665,59461,740
1668,3836,1965
1668,59465,1079
1677,3836,1111
1677,59485,879
1679,3836,1204
1679,59491,744
1687,3836,1250
1687,59530,800
1689,3836,1034
1689,59535,807
1695,3836,1127
1695,59545,774
1947,3836,1502
1947,59800,978
1956,3836,1553
1956,59810,937
1958,3836,1539
1958,59814,743
1961,3836,1014
1961,59824,783
1967,3836,1621
1967,59837,859
1988,3836,1084
1988,59859,717
2092,3836,950
2092,59964,810
2098,3836,1279
2098,59971,856
2121,3836,1011
2121,59997,802
2135,3836,1046
2135,60020,1107
2293,3836,982
2293,60182,648
2491,3836,940
2491,60386,692
2862,3836,1009
2862,60758,849
2870,3836,1390
2870,60768,876
2970,3836,1420
2970,60872,829
2987,3836,1536
2987,60890,878
2992,3836,1088
2992,60898,702
2995,3836,1288
2995,60902,883
3000,3836,1271
3000,60908,870
3002,3836,1213
3002,60911,751
3014,3836,1301
3014,60925,961
3050,3836,1616
3050,60963,898
3089,3836,1139
3089,61004,972
3101,3836,1237
3101,61017,1151
3108,3836,1470
3108,61027,904
3118,3836,1436
3118,61039,945
3152,3836,977
3152,61075,936
3171,3836,1000
3171,61095,644
3198,3836,938
3198,61123,701
3202,3836,802
3202,61128,811
3207,3836,1017
3207,61134,797
3211,3836,954
3211,61139,853
3215,3836,979
3215,61149,947
3223,3836,821
3223,61169,697
3226,3836,952
3226,61178,1134
3229,3836,1162
3229,61182,787
3231,3836,1333
3231,61187,787
3233,3836,1022
3233,61193,919
3236,3836,870
3236,61198,938
3239,3836,1125
3239,61203,681
3243,3836,1614
3243,61228,924
3246,3836,1348
3246,61232,854
3248,3836,1146
3248,61237,912
3250,3836,1205
3250,61241,742
3254,3836,922
3254,61246,871
3257,3836,1131
3257,61250,738
3259,3836,654
3259,61253,764
3261,3836,1253
3261,61257,823
3270,3836,946
3270,61276,1178
3272,3836,1432
3272,61279,808
3281,3836,810
3281,61298,698
3283,3836,1249
3283,61301,819
3285,3836,1004
3285,61306,739
3288,3836,556
3288,61311,686
3296,3836,942
3296,61330,708
3298,3836,932
3298,61333,798
3301,3836,1343
3301,61339,757
3303,3836,1534
3303,61343,866
3312,3836,1056
3312,61362,720
3314,3836,729
3314,61371,793
3316,3836,1034
3316,61375,681
3325,3836,1034
3325,61394,789
3327,3836,853
3327,61399,669
3330,3836,865
3330,61405,782
3332,3836,1083
3332,61408,691
3347,3836,1304
3347,61425,976
3364,3836,1876
3364,61443,764
3381,3836,1329
3381,61461,916
3388,3836,1005
3388,61474,982
3391,3836,831
3391,61484,650
3394,3836,1046
3394,61488,799
3397,3836,1023
3397,61492,699
3399,3836,1167
3399,61500,850
3403,3836,770
3403,61510,910
3405,3836,1048
3405,61513,676
3407,3836,1399
3407,61516,844
3412,3836,903
3412,61522,844
3414,3836,1100
3414,61529,710
3423,3836,760
3423,61550,831
3425,3836,1068
3425,61553,908
3428,3836,1085
3428,61558,676
3439,3836,1214
3439,61571,771
3450,3836,1194
3450,61585,776
3456,3836,1187
3456,61596,705
3457,3836,883
3457,61599,710
3458,3836,951
3458,61601,668
3459,3836,1015
3459,61604,653
3460,3836,952
3460,61606,1037
3462,3836,1249
3462,61610,874
3463,3836,1099
3463,61613,749
3464,3836,657
3464,61615,729
3465,3836,1444
3465,61617,836
3466,3836,995
3466,61620,623
3468,3836,1343
3468,61624,1161
3469,3836,950
3469,61626,916
3470,3836,867
3470,61630,642
3471,3836,893
3471,61633,725
3472,3836,1288
3472,61641,865
3474,3836,1058
3474,61646,720
3475,3836,966
3475,61649,651
3476,3836,1056
3476,61653,733
3477,3836,1189
3477,61655,774
3478,3836,1831
3478,61658,752
3480,3836,1043
3480,61667,808
3481,3836,1087
3481,61671,721
3483,3836,2129
3483,61683,903
3484,3836,842
3484,61691,808
3485,3836,989
3485,61694,718
3486,3836,1273
3486,61696,733
3488,3836,713
3488,61699,873
3489,3836,988
3489,61701,786
3490,3836,1274
3490,61704,874
3491,3836,990
3491,61708,963
3492,3836,919
3492,61712,703
3494,3836,1348
3494,61717,777
