Stream index,Source Port,stream_size
1560,3836,1224
1560,60251,743
1562,3836,899
1562,60255,769
1565,3836,1059
1565,60260,882
1567,3836,1038
1567,60264,804
1569,3836,542
1569,60269,704
1573,3836,1711
1573,60278,886
1575,3836,665
1575,60282,955
1577,3836,869
1577,60287,695
1579,3836,542
1579,60291,721
1583,3836,542
1583,60304,853
1587,3836,835
1587,60317,770
1589,3836,1200
1589,60321,784
1591,3836,1399
1591,60329,877
1594,3836,1217
1594,60334,820
1596,3836,709
1596,60338,794
1598,3836,1323
1598,60342,799
1600,3836,1119
1600,60346,1004
1603,3836,861
1603,60351,596
1605,3836,542
1605,60355,786
1608,3836,542
1608,60373,737
1612,3836,1080
1612,60382,780
1614,3836,1384
1614,60389,766
1616,3836,1199
1616,60393,789
1619,3836,542
1619,60398,770
1622,3836,1721
1622,60421,854
1625,3836,1161
1625,60428,825
1627,3836,1108
1627,60451,894
1629,3836,1105
1629,60457,679
1631,3836,834
1631,60461,660
1633,3836,1750
1633,60465,837
1636,3836,1274
1636,60476,768
1638,3836,740
1638,60493,697
1640,3836,1431
1640,60498,660
1642,3836,956
1642,60502,729
1644,3836,1553
1644,60507,1260
1658,3836,1135
1658,60516,731
1660,3836,542
1660,60520,816
1664,3836,1189
1664,60529,859
1666,3836,855
1666,60535,758
1668,3836,891
1668,60539,702
1670,3836,1132
1670,60543,683
1672,3836,1150
1672,60548,795
1675,3836,542
1675,60554,920
1678,3836,542
1678,60565,843
1682,3836,1037
1682,60580,1003
1684,3836,1435
1684,60585,920
1686,3836,817
1686,60589,728
1688,3836,1108
1688,60596,894
1691,3836,1045
1691,60604,775
1693,3836,993
1693,60609,676
1695,3836,1118
1695,60620,776
1697,3836,1003
1697,60627,824
1699,3836,542
1699,60633,909
1703,3836,542
1703,60643,772
1707,3836,1447
1707,60654,720
1709,3836,1285
1709,60659,997
1711,3836,952
1711,60663,749
1713,3836,1062
1713,60667,732
1716,3836,1003
1716,60672,765
1718,3836,1268
1718,60682,848
1720,3836,1416
1720,60687,773
1722,3836,804
1722,60691,744
1725,3836,828
1725,60696,711
1727,3836,1374
1727,60702,746
1729,3836,542
1729,60706,786
1733,3836,542
1733,60719,810
1736,3836,3545
1736,60725,984
1739,3836,1206
1739,60730,639
1741,3836,1091
1741,60734,685
1743,3836,1731
1743,60738,1089
1745,3836,1358
1745,60742,807
1747,3836,1286
1747,60750,1280
1750,3836,1027
1750,60755,661
1752,3836,1120
1752,60761,606
1754,3836,542
1754,60765,788
1758,3836,1017
1758,60780,758
1760,3836,997
1760,60784,894
1762,3836,948
1762,60788,837
1764,3836,928
1764,60792,830
1766,3836,825
1766,60796,753
1769,3836,856
1769,60801,783
1771,3836,6817
1771,60805,701
1773,3836,1295
1773,60809,872
1775,3836,1059
1775,60813,679
1778,3836,1426
1778,60818,777
1780,3836,542
1780,60823,777
1784,3836,542
1784,60835,1037
1787,3836,1424
1787,60843,858
1790,3836,1441
1790,60848,793
1792,3836,533
1792,60852,675
1794,3836,1457
1794,60857,1101
1796,3836,989
1796,60862,1008
1798,3836,542
1798,60866,831
1802,3836,922
1802,60888,663
1804,3836,542
1804,60893,926
1808,3836,1461
1808,60906,1014
1810,3836,1220
1810,60910,975
1812,3836,1325
1812,60914,826
1815,3836,542
1815,60923,644
1818,3836,975
1818,60929,667
1820,3836,1205
1820,60935,865
1823,3836,1513
1823,60940,762
1825,3836,775
1825,60945,620
1827,3836,542
1827,60949,738
1831,3836,542
1831,60960,868
1834,3836,542
1834,60967,741
1838,3836,1361
1838,60988,715
1840,3836,542
1840,60992,724
1844,3836,542
1844,61012,777
1848,3836,1212
1848,61021,857
1850,3836,542
1850,61027,778
1854,3836,1429
1854,61052,670
1856,3836,542
1856,61056,849
